anime_id,name,genre,type,episodes,rating,members,studio,release_year,status,source,age_rating,tags
24763,Robot Girls Z Specials,"Comedy, Mecha, Parody",Special,3,6.48,1592,Wit Studio,1985,Ongoing,Game,PG,"Slice of Life, Fantasy"
2153,Saint Beast: Kouin Jojishi Tenshi Tan,Fantasy,TV,13,6.48,4707,Wit Studio,2003,Completed,Game,PG,"Fantasy, Comedy"
8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,"Demons, Supernatural",OVA,1,6.48,226,Madhouse,1999,Completed,Original,R+,"Drama, Adventure"
15119,Senran Kagura,"Action, Comedy, Ecchi, School",TV,12,6.48,55607,Madhouse,2013,Upcoming,Web Novel,PG,"Adventure, Slice of Life"
28603,Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,"Comedy, Fantasy, Supernatural",Special,3,6.48,2190,Madhouse,2014,Upcoming,Light Novel,R+,"Adventure, Action"
16415,Sousei no Aquarion Special,"Comedy, Mecha",Special,1,6.48,1419,Bones,2021,Ongoing,Game,R+,"Action, Comedy"
1903,Stratos 4: Logbook,"Action, Ecchi, Sci-Fi",Special,1,6.48,1090,Studio Pierrot,1990,Upcoming,Original,PG,"Comedy, Romance"
8026,Super Street Fighter IV,"Action, Adventure, Shounen",OVA,1,6.48,4498,Studio Pierrot,1978,Upcoming,Web Novel,G,"Comedy, Adventure"
6397,Tentou Mushi no Uta,"Drama, Slice of Life",TV,104,6.48,249,Toei Animation,1972,Completed,Original,R,"Sci-Fi, Drama"
2631,The☆Doraemons: Goal! Goal! Goal!!,"Comedy, Fantasy, Kids, Sci-Fi, Shounen, Sports",Movie,1,6.48,496,Studio Pierrot,1986,Completed,Light Novel,PG,"Drama, Action"
12361,Track City,"Action, Cars",TV,26,6.48,393,Kyoto Animation,1994,Completed,Light Novel,PG,"Drama, Romance"
1460,Uchuu no Kishi Tekkaman Blade II,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,6,6.48,2346,Madhouse,1993,Completed,Light Novel,G,"Romance, Fantasy"
20965,Wonder Garden,Fantasy,ONA,1,6.48,2855,Madhouse,1983,Completed,Web Novel,G,"Action, Fantasy"
3011,Yotsunoha,"Romance, School",OVA,2,6.48,8565,Bones,2020,Upcoming,Light Novel,G,"Fantasy, Comedy"
1346,AD Police,"Adventure, Dementia, Mecha, Mystery, Police, Psychological, Sci-Fi, Thriller",OVA,3,6.47,6112,Madhouse,1992,Completed,Original,R,"Fantasy, Slice of Life"
15607,Ai no Wakakusa Monogatari Specials,"Drama, Historical, Slice of Life",Special,2,6.47,265,Kyoto Animation,1999,Completed,Manga,G,"Drama, Slice of Life"
32023,Bubuki Buranki,"Action, Drama, Mecha, Sci-Fi",TV,12,6.47,44978,Bones,2011,Completed,Manga,PG,"Action, Fantasy"
8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,"Comedy, Sci-Fi, Shounen",Movie,1,6.47,537,Kyoto Animation,2019,Completed,Web Novel,R+,"Slice of Life, Comedy"
9121,Heroman Specials,"Action, Sci-Fi, Shounen",Special,3,6.47,1879,Madhouse,1992,Upcoming,Light Novel,PG-13,"Adventure, Action"
825,King of Fighters: Another Day,"Adventure, Drama, Shounen",ONA,4,6.47,8497,Kyoto Animation,2002,Ongoing,Game,R,"Action, Slice of Life"
3061,Kishin Heidan,"Adventure, Historical, Mecha, Sci-Fi",OVA,7,6.47,1102,Toei Animation,2000,Ongoing,Web Novel,G,"Drama, Fantasy"
15093,Koihime†Musou OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.47,992,Wit Studio,2000,Upcoming,Original,R,"Adventure, Comedy"
1262,Macross II: Lovers Again,"Adventure, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,6.47,6760,Studio Pierrot,2016,Ongoing,Game,PG,"Sci-Fi, Drama"
3482,Madonna,"Comedy, School, Sports",OVA,2,6.47,849,Kyoto Animation,2011,Completed,Game,G,"Romance, Drama"
3880,Makyou Densetsu Acrobunch,"Mecha, Sci-Fi, Shounen",TV,24,6.47,318,Wit Studio,2014,Ongoing,Original,R+,"Drama, Comedy"
3884,Maze☆Bakunetsu Jikuu: Hot Springs,"Action, Comedy, Ecchi, Fantasy",Special,1,6.47,646,Wit Studio,1992,Ongoing,Light Novel,G,"Adventure, Horror"
8743,Memory (ONA),"Drama, Military, Sci-Fi, Slice of Life",ONA,1,6.47,1505,Wit Studio,1977,Ongoing,Original,R+,"Action, Sci-Fi"
7079,Ookamikakushi,"Action, Horror, Mystery, Supernatural",TV,12,6.47,51323,Bones,1992,Upcoming,Manga,PG,"Romance, Comedy"
20907,Ookii 1 Nensei to Chiisana 2 Nensei,Adventure,Movie,1,6.47,2830,Kyoto Animation,1999,Ongoing,Web Novel,PG-13,"Comedy, Adventure"
31168,Pokemon XY: Odemashi Ko Majin Hoopa,"Action, Fantasy, Kids",OVA,1,6.47,1829,Toei Animation,2005,Completed,Game,G,"Adventure, Slice of Life"
23309,Rail Wars!,"Action, Ecchi, Police",TV,12,6.47,85487,Studio Pierrot,2001,Ongoing,Manga,R,"Drama, Fantasy"
5223,Robotan (1986),"Comedy, Kids",TV,33,6.47,294,Studio Pierrot,1971,Completed,Manga,R,"Comedy, Horror"
8373,Shin Mitsubachi Maya no Bouken,"Adventure, Comedy",TV,52,6.47,1286,Bones,2015,Upcoming,Game,PG,"Slice of Life, Romance"
1443,Sol Bianca,"Action, Adventure, Sci-Fi, Space",OVA,2,6.47,2723,Wit Studio,1971,Completed,Manga,R+,"Action, Adventure"
32993,Sore ga Seiyuu!: Petit Uchiage,"Comedy, Slice of Life",Special,1,6.47,1651,Studio Pierrot,2012,Completed,Original,PG-13,"Horror, Fantasy"
1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,"Action, Adventure, Sci-Fi",OVA,3,6.47,1099,Kyoto Animation,2002,Ongoing,Original,PG-13,"Sci-Fi, Romance"
27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",TV,12,6.47,4967,Studio Pierrot,1975,Upcoming,Web Novel,PG,"Action, Comedy"
3977,To Heart Omake,"Comedy, Harem, School, Slice of Life",Special,6,6.47,2007,Bones,2017,Completed,Light Novel,PG-13,"Horror, Drama"
30166,Wangpai Yushi Di 0 Ji,"Comedy, Fantasy, School, Shounen, Supernatural",Special,1,6.47,465,Wit Studio,2023,Completed,Manga,PG,"Sci-Fi, Fantasy"
184,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space",TV,12,6.47,13827,Bones,2013,Completed,Original,R+,"Romance, Fantasy"
3704,Zenryoku Usagi,"Comedy, Kids",TV,52,6.47,613,Wit Studio,2017,Ongoing,Original,R+,"Adventure, Action"
8194,Akuma-kun,"Adventure, Fantasy, Horror, Magic, Supernatural",TV,42,6.46,382,Bones,1976,Completed,Game,G,"Drama, Action"
31883,Bakuon!! OVA,"Cars, Seinen, Slice of Life, Sports",OVA,2,6.46,4572,Kyoto Animation,2014,Ongoing,Manga,R+,"Adventure, Horror"
32670,Battle Spirits: Double Drive,"Action, Kids",TV,Unknown,6.46,515,Studio Pierrot,1993,Upcoming,Original,G,"Slice of Life, Drama"
31683,Danchigai Special,"Comedy, Slice of Life",Special,1,6.46,8000,Wit Studio,2009,Upcoming,Light Novel,PG-13,"Adventure, Slice of Life"
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Comedy, Sci-Fi, Shounen",Movie,1,6.46,557,Studio Pierrot,2018,Completed,Manga,PG,"Action, Romance"
1314,DT Eightron,"Action, Sci-Fi, Shounen",TV,26,6.46,931,Toei Animation,2020,Ongoing,Game,R,"Adventure, Slice of Life"
3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",TV,51,6.46,3863,Kyoto Animation,2012,Completed,Original,R+,"Fantasy, Horror"
5292,Getter Robo Go,"Action, Adventure, Mecha, Military, Shounen",TV,50,6.46,696,Wit Studio,1991,Ongoing,Manga,R,"Horror, Comedy"
5900,Jean Valjean Monogatari,Drama,Special,1,6.46,422,Madhouse,2003,Upcoming,Original,PG,"Horror, Romance"
17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Comedy,Special,1,6.46,431,Studio Pierrot,2005,Ongoing,Original,R,"Comedy, Drama"
1883,Kappa no Kaikata,Comedy,TV,26,6.46,1209,Kyoto Animation,1989,Completed,Web Novel,R+,"Sci-Fi, Adventure"
9014,Kuttsukiboshi,"Drama, Romance, Shoujo Ai, Supernatural",OVA,2,6.46,21805,Madhouse,1980,Upcoming,Original,R+,"Action, Drama"
887,Megami Kouhosei Special Curriculum,"Action, Mecha, Military, Sci-Fi, Space",OVA,1,6.46,3710,Madhouse,2009,Completed,Original,R+,"Drama, Sci-Fi"
9990,Midori-ko,"Dementia, Drama",Movie,1,6.46,609,Wit Studio,2014,Upcoming,Original,G,"Romance, Slice of Life"
864,Mobile Suit Gundam Seed MSV Astray,"Mecha, Military, Sci-Fi, Shounen, Space",OVA,2,6.46,7336,Wit Studio,2019,Upcoming,Manga,PG-13,"Comedy, Fantasy"
10802,MonHun Nikki Girigiri Airou Mura G,"Action, Comedy",TV,13,6.46,311,Toei Animation,1997,Upcoming,Web Novel,PG-13,"Drama, Slice of Life"
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),"School, Shoujo",ONA,4,6.46,546,Bones,1971,Upcoming,Original,R,"Slice of Life, Action"
2233,Ocha-ken: Chokotto Monogatari,"Comedy, Kids",TV,26,6.46,647,Toei Animation,1992,Ongoing,Game,R+,"Action, Romance"
1867,Oira Uchuu no Tankoufu,"Action, Adventure, Sci-Fi, Shounen, Space",OVA,2,6.46,734,Studio Pierrot,1985,Ongoing,Manga,G,"Horror, Adventure"
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance",Special,1,6.46,10024,Studio Pierrot,1993,Completed,Manga,G,"Fantasy, Slice of Life"
3913,Onikirimaru,"Action, Demons, Martial Arts, Shounen",OVA,4,6.46,1174,Madhouse,1990,Ongoing,Original,PG,"Action, Sci-Fi"
6303,Perman,"Adventure, Comedy",TV,54,6.46,499,Toei Animation,1989,Completed,Web Novel,PG,"Sci-Fi, Horror"
610,Popotan,"Comedy, Drama, Ecchi, Supernatural",TV,12,6.46,15230,Studio Pierrot,1984,Completed,Original,R+,"Romance, Adventure"
3474,Push,Parody,Special,1,6.46,1272,Studio Pierrot,1991,Ongoing,Game,R,"Fantasy, Romance"
6674,Reporter Blues,"Comedy, Mystery",TV,52,6.46,315,Kyoto Animation,1995,Upcoming,Light Novel,G,"Comedy, Action"
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.","Comedy, Ecchi, Romance, Shounen, Supernatural",TV,12,6.46,74320,Bones,1974,Ongoing,Light Novel,G,"Fantasy, Adventure"
1444,Sol Bianca: Taiyou no Fune,"Adventure, Mecha, Sci-Fi, Space",OVA,6,6.46,2947,Bones,2009,Ongoing,Web Novel,R+,"Action, Slice of Life"
16099,Sword Art Online: Sword Art Offline,Comedy,Special,9,6.46,50012,Toei Animation,1972,Completed,Web Novel,R+,"Fantasy, Horror"
3472,Tenrankai no E,Comedy,Movie,1,6.46,1065,Wit Studio,2022,Upcoming,Game,PG-13,"Sci-Fi, Fantasy"
51,Tenshi Kinryouku,"Action, Drama, Romance, Shoujo, Supernatural",OVA,3,6.46,36352,Wit Studio,1992,Ongoing,Original,R+,"Comedy, Slice of Life"
10306,Umi Monogatari: Kanon to Iku Amamikoshima,Comedy,Special,13,6.46,1087,Studio Pierrot,1980,Completed,Original,PG-13,"Romance, Adventure"
4521,Watt Poe to Bokura no Ohanashi,"Adventure, Sci-Fi",OVA,1,6.46,179,Madhouse,1988,Completed,Original,PG-13,"Adventure, Drama"
2008,Yawara! Sore Yuke Koshinuke Kids!!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",Movie,1,6.46,763,Kyoto Animation,2004,Completed,Web Novel,R+,"Romance, Drama"
4044,Youkai Ningen Bem,Horror,TV,26,6.46,440,Studio Pierrot,1975,Completed,Game,G,"Comedy, Sci-Fi"
6075,Ai no Wakakusa Yama Monogatari,Comedy,TV,12,6.45,527,Kyoto Animation,1980,Upcoming,Web Novel,PG,"Romance, Horror"
6107,Aru Hibi no CLAMP Gakuen Tanteidan,Comedy,Special,13,6.45,685,Toei Animation,1975,Upcoming,Light Novel,G,"Romance, Sci-Fi"
29998,Asobi ni Iku yo!: Asobi ni Oide - Owari,Comedy,Special,1,6.45,3380,Bones,2013,Completed,Original,G,"Fantasy, Slice of Life"
9163,Attack No.1 (1970),"Drama, Shoujo, Sports",Movie,1,6.45,329,Bones,1976,Ongoing,Web Novel,R,"Slice of Life, Horror"
722,Baby☆Love,"Comedy, Romance",OVA,1,6.45,3708,Studio Pierrot,2000,Completed,Manga,PG-13,"Action, Romance"
8278,Biohazard 4: Incubate,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller",OVA,1,6.45,3604,Kyoto Animation,2004,Ongoing,Light Novel,PG,"Sci-Fi, Drama"
5829,Blocker Gundan IV Machine Blaster,"Action, Mecha, Sci-Fi",TV,38,6.45,325,Bones,1976,Ongoing,Web Novel,G,"Drama, Fantasy"
2127,Chouja Raideen,"Adventure, Mecha, Sci-Fi, Shounen",TV,38,6.45,1147,Madhouse,1988,Upcoming,Game,R,"Adventure, Horror"
13955,Dennou Coil Recaps,"Adventure, Comedy, Drama, Mystery, Sci-Fi",Special,2,6.45,1342,Toei Animation,2008,Upcoming,Manga,R,"Romance, Action"
21495,Denpa Kyoushi,"Comedy, School, Shounen",Special,2,6.45,5010,Kyoto Animation,1991,Upcoming,Game,PG,"Comedy, Slice of Life"
7718,Denshinbashira Elemi no Koi,Fantasy,Movie,1,6.45,1139,Madhouse,1986,Upcoming,Original,R,"Horror, Romance"
28673,Duan Nao,"Mystery, Sci-Fi, Shounen, Thriller",ONA,16,6.42,1812,Wit Studio,1988,Upcoming,Web Novel,G,"Adventure, Action"
661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,"Drama, Harem, Romance, School",OVA,4,6.45,1849,Toei Animation,2019,Completed,Web Novel,PG,"Sci-Fi, Adventure"
6413,Go! Go! Ackman,"Action, Comedy, Supernatural",OVA,1,6.45,450,Bones,1972,Ongoing,Light Novel,G,"Horror, Fantasy"
7551,Gowapper 5 Gordam,"Action, Adventure, Mecha, Sci-Fi",TV,36,6.45,213,Kyoto Animation,1975,Ongoing,Game,R,"Drama, Adventure"
13639,Hi no Youjin,"Historical, Slice of Life",Movie,1,6.45,3757,Bones,2002,Upcoming,Manga,R,"Sci-Fi, Romance"
910,Himawari!,"Adventure, Comedy, Martial Arts",TV,13,6.45,15549,Studio Pierrot,1984,Upcoming,Original,R+,"Action, Sci-Fi"
12689,Kiss Dum R: Meguriahi,"Mecha, Military, Sci-Fi",Special,1,6.45,683,Madhouse,1971,Ongoing,Web Novel,R+,"Fantasy, Sci-Fi"
10028,Magic Knight Rayearth Omake,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",Special,5,6.45,1730,Wit Studio,1992,Upcoming,Original,PG,"Horror, Romance"
3660,Mahou no Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo",TV,25,6.45,965,Studio Pierrot,1986,Completed,Web Novel,G,"Adventure, Sci-Fi"
2133,Mari Iyagi,"Drama, Fantasy, Slice of Life",Movie,1,6.45,1967,Madhouse,2007,Ongoing,Light Novel,G,"Romance, Adventure"
362,Memories Off 2nd,"Drama, Romance",OVA,3,6.45,2750,Bones,1970,Completed,Game,PG,"Sci-Fi, Action"
363,Memories Off 3.5,"Drama, Romance",OVA,4,6.45,2321,Wit Studio,1977,Ongoing,Manga,PG-13,"Horror, Comedy"
470,Okusama wa Joshikousei (TV),"Comedy, Drama, Romance, Slice of Life",TV,13,6.45,14010,Bones,1978,Ongoing,Original,PG-13,"Action, Slice of Life"
10180,Otome Youkai Zakuro Picture Drama,"Demons, Historical, Romance, Seinen, Supernatural",Special,2,6.45,2747,Toei Animation,1970,Ongoing,Manga,PG-13,"Action, Sci-Fi"
28853,Pokemon: Pikachu to Pokemon Ongakutai,"Adventure, Fantasy, Kids",Movie,1,6.45,1509,Bones,1989,Upcoming,Game,PG-13,"Slice of Life, Adventure"
2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,Parody,OVA,1,6.45,558,Madhouse,1996,Completed,Original,PG,"Sci-Fi, Drama"
31914,Shoujo-tachi wa Kouya wo Mezasu,School,TV,12,6.45,60452,Studio Pierrot,2001,Completed,Original,R,"Horror, Drama"
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Mystery,Special,1,6.45,331,Studio Pierrot,1971,Completed,Game,G,"Action, Sci-Fi"
11773,To Heart 2: Dungeon Travelers,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",OVA,2,6.45,2540,Kyoto Animation,2012,Ongoing,Original,PG,"Sci-Fi, Slice of Life"
17068,Transfer,"Action, Music",Music,1,6.45,797,Toei Animation,1978,Completed,Web Novel,R,"Drama, Action"
28085,Wonder (Movie),Dementia,Movie,1,6.45,644,Toei Animation,1987,Ongoing,Manga,G,"Action, Adventure"
3234,009-1: R&amp;B,"Action, Sci-Fi, Seinen",Special,1,6.44,2988,Bones,1995,Upcoming,Light Novel,R+,"Action, Drama"
6462,Amefuri Kozou,"Fantasy, Supernatural",OVA,1,6.44,606,Wit Studio,2008,Upcoming,Manga,PG,"Fantasy, Slice of Life"
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller",Movie,1,6.44,18770,Studio Pierrot,1977,Ongoing,Light Novel,G,"Horror, Drama"
1701,Boku no Marie,"Comedy, Ecchi, Romance, Sci-Fi, Seinen",OVA,3,6.44,2186,Kyoto Animation,1986,Upcoming,Original,PG,"Drama, Comedy"
159,Boukyaku no Senritsu,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",TV,24,6.44,12169,Studio Pierrot,2020,Ongoing,Light Novel,R,"Drama, Fantasy"
458,Buttobi!! CPU,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",OVA,3,6.44,3968,Toei Animation,2002,Ongoing,Original,PG-13,"Slice of Life, Fantasy"
33689,Dive to Blue,Music,Music,1,6.44,199,Kyoto Animation,1985,Ongoing,Light Novel,R,"Fantasy, Horror"
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,"Action, Adventure, Drama, Mecha, Sci-Fi",OVA,1,6.44,6756,Toei Animation,1972,Upcoming,Original,R,"Sci-Fi, Fantasy"
10666,Fireball Special,"Comedy, Sci-Fi",Special,1,6.44,1439,Kyoto Animation,2013,Upcoming,Game,PG-13,"Romance, Sci-Fi"
1865,Getsumen To Heiki Mina,"Comedy, Parody, Sci-Fi",TV,11,6.44,4744,Toei Animation,2003,Upcoming,Game,R,"Horror, Comedy"
133,Green Green,"Comedy, Ecchi, Romance, School, Slice of Life",TV,12,6.44,80562,Madhouse,1997,Upcoming,Web Novel,R+,"Action, Drama"
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shoujo, Supernatural",OVA,2,6.44,2253,Wit Studio,2016,Completed,Manga,G,"Horror, Comedy"
1057,Ippatsu Kiki Musume,"Action, Comedy, Ecchi",TV,16,6.44,3188,Bones,2003,Ongoing,Manga,G,"Slice of Life, Adventure"
15847,Iron Man: Rise of Technovore,"Action, Mecha",OVA,1,6.44,3656,Kyoto Animation,1975,Completed,Web Novel,R,"Drama, Sci-Fi"
24873,Juuou Mujin no Fafnir,"Fantasy, Harem, Romance, School",TV,12,6.44,59544,Toei Animation,1980,Completed,Manga,R,"Action, Drama"
5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",TV,16,6.44,1861,Wit Studio,2019,Completed,Original,PG-13,"Sci-Fi, Comedy"
952,Magical Nyan Nyan Taruto,"Comedy, Magic",TV,12,6.44,3693,Wit Studio,1985,Completed,Original,G,"Romance, Slice of Life"
1880,Midnight Eye: Gokuu II,"Action, Adventure, Mystery, Sci-Fi, Seinen, Super Power",OVA,1,6.44,1688,Bones,1988,Ongoing,Light Novel,PG,"Fantasy, Comedy"
7171,Oni,"Demons, Historical, Supernatural",Movie,1,6.44,950,Bones,2017,Upcoming,Original,R,"Romance, Fantasy"
28385,Seto no Hanayome Picture Drama,"Comedy, Parody, Romance, School",Special,1,6.44,1264,Kyoto Animation,1981,Upcoming,Game,PG-13,"Fantasy, Romance"
2100,Silent Mobius 2,"Adventure, Demons, Fantasy, Sci-Fi, Seinen",Movie,1,6.44,1624,Wit Studio,2020,Ongoing,Web Novel,R,"Comedy, Adventure"
33205,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",ONA,1,6.44,1885,Studio Pierrot,2011,Upcoming,Web Novel,PG-13,"Sci-Fi, Adventure"
8079,Tamala 2010: A Punk Cat in Space OVA,"Dementia, Sci-Fi",OVA,2,6.44,505,Studio Pierrot,1987,Completed,Light Novel,R+,"Sci-Fi, Action"
6331,Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",OVA,1,6.44,701,Toei Animation,1984,Completed,Original,PG-13,"Adventure, Sci-Fi"
4853,Tezuka Osamu no Don Dracula,"Comedy, Horror, Supernatural, Vampire",TV,8,6.44,934,Kyoto Animation,2009,Ongoing,Light Novel,R,"Drama, Comedy"
32881,Tiger Mask W,"Action, Drama, Shounen, Sports",TV,Unknown,6.44,8652,Wit Studio,1980,Completed,Light Novel,R+,"Comedy, Fantasy"
4578,Time Bokan Oudou Fukko,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,6.44,609,Kyoto Animation,1978,Ongoing,Manga,PG,"Slice of Life, Comedy"
26443,Triage X,"Action, Adventure, Ecchi, Shounen",TV,10,6.44,59632,Madhouse,2007,Ongoing,Manga,G,"Comedy, Action"
6731,Ultraman Kids no Kotowaza Monogatari,"Comedy, Kids, Super Power",TV,26,6.44,227,Madhouse,1989,Ongoing,Game,PG,"Fantasy, Sci-Fi"
2018,Warau Hyouteki,"Horror, Mystery",OVA,1,6.44,1975,Toei Animation,2019,Ongoing,Light Novel,PG,"Sci-Fi, Drama"
6861,Water Brain,"Dementia, Fantasy, Sci-Fi",Special,1,6.44,862,Madhouse,1978,Completed,Light Novel,PG-13,"Action, Fantasy"
6693,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,"Comedy, Kids",Movie,1,6.44,448,Kyoto Animation,1971,Completed,Manga,R,"Romance, Adventure"
31319,12-sai. 2nd Season,"Romance, School, Shoujo",OVA,4,6.43,1383,Studio Pierrot,2003,Completed,Original,PG,"Slice of Life, Drama"
12967,Arcana Famiglia,"Action, Harem, Romance, Shoujo",TV,12,6.43,106391,Toei Animation,2000,Completed,Game,PG-13,"Slice of Life, Action"
4025,Asobou! Hello Kitty,"Adventure, Fantasy, Kids",TV,26,6.43,645,Bones,2013,Ongoing,Light Novel,R,"Action, Romance"
4563,Bakkyuu HIT! Crash Bedaman,Adventure,TV,50,6.43,747,Studio Pierrot,1976,Ongoing,Light Novel,G,"Sci-Fi, Romance"
2822,Bamboo Bears,Comedy,TV,52,6.43,330,Studio Pierrot,1989,Completed,Game,G,"Sci-Fi, Romance"
18881,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,"School, Supernatural",Special,1,6.43,5005,Bones,2015,Upcoming,Light Novel,PG-13,"Slice of Life, Sci-Fi"
295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.43,4790,Toei Animation,1985,Ongoing,Web Novel,R+,"Sci-Fi, Romance"
29722,"Eikoku Ikka, Nihon wo Taberu","Comedy, Slice of Life",TV,24,6.43,729,Kyoto Animation,2004,Upcoming,Game,R,"Romance, Horror"
8146,Gegege no Kitarou: Daikaijuu,"Action, Fantasy, Horror, Shounen, Supernatural",Movie,1,6.43,305,Bones,2015,Ongoing,Game,PG,"Slice of Life, Comedy"
2697,Hi-Speed Jecy,"Action, Sci-Fi",OVA,12,6.43,479,Madhouse,2007,Ongoing,Web Novel,PG-13,"Adventure, Fantasy"
4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",TV,12,6.43,341,Bones,2000,Completed,Web Novel,G,"Adventure, Sci-Fi"
258,Hitsuji no Uta,"Drama, Horror, Vampire",OVA,4,6.43,10574,Toei Animation,1983,Ongoing,Game,R+,"Horror, Adventure"
10905,Ikoku Meiro no Croisée Picture Drama,"Historical, Seinen, Slice of Life",Special,6,6.43,2616,Wit Studio,1976,Upcoming,Original,R,"Romance, Sci-Fi"
5013,Juugo Shounen Hyouryuuki,"Adventure, Drama, Historical",Special,1,6.43,305,Wit Studio,1979,Ongoing,Game,PG,"Slice of Life, Horror"
3858,Konchuu Monogatari Minashigo Hutch,"Adventure, Comedy, Drama",TV,91,6.43,1325,Wit Studio,2022,Upcoming,Web Novel,PG-13,"Adventure, Drama"
31804,Kuma Miko,"Comedy, Seinen, Slice of Life",TV,12,6.43,43176,Studio Pierrot,2023,Ongoing,Web Novel,R+,"Adventure, Horror"
8302,Ladies versus Butlers! Specials,"Ecchi, Seinen",Special,6,6.43,18524,Toei Animation,1978,Ongoing,Manga,R,"Adventure, Horror"
2307,Lime-iro Senkitan: Nankoku Yume Roman,"Action, Comedy, Ecchi, Mecha",OVA,2,6.43,1869,Studio Pierrot,2020,Completed,Original,G,"Comedy, Action"
7598,Loups=Garous,"Mystery, Sci-Fi, Thriller",Movie,1,6.43,12350,Wit Studio,2006,Completed,Web Novel,PG-13,"Fantasy, Horror"
3571,Mach GoGoGo (1997),"Adventure, Cars",TV,34,6.43,1545,Kyoto Animation,2022,Upcoming,Web Novel,G,"Fantasy, Sci-Fi"
3881,Majokko Tickle,"Comedy, Magic, Shoujo",TV,45,6.43,471,Studio Pierrot,1977,Upcoming,Manga,PG,"Fantasy, Action"
2571,Mitsubachi Maya no Bouken,"Adventure, Comedy, Kids",TV,52,6.43,4426,Kyoto Animation,1972,Completed,Game,PG,"Action, Sci-Fi"
614,Okusama wa Mahou Shoujo,"Magic, Romance",TV,13,6.43,5098,Toei Animation,2002,Ongoing,Manga,R+,"Drama, Sci-Fi"
34252,STAR BEAT!: Hoshi no Kodou,Music,Music,1,6.39,230,Bones,2009,Ongoing,Light Novel,PG-13,"Romance, Sci-Fi"
13563,The Four Seasons,Slice of Life,ONA,4,6.42,1190,Toei Animation,1996,Upcoming,Web Novel,G,"Romance, Horror"
13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration,"Comedy, Historical, Seinen",Special,1,6.43,1260,Wit Studio,1996,Completed,Light Novel,PG,"Adventure, Fantasy"
